Date,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,
428.00,588.10,455.93,468.68,412.54,349.92,350.44,348.73,365.88,346.64,
428.43,583.96,453.00,465.43,409.42,347.13,348.33,346.30,363.60,344.06,
428.85,581.50,450.14,462.99,407.53,344.93,346.21,344.26,361.69,341.85,
429.27,579.82,448.79,461.53,406.01,343.62,344.98,343.25,360.30,340.30,
429.70,580.08,448.25,461.35,405.97,343.46,344.59,342.85,359.90,340.05,
430.12,580.73,448.54,462.01,407.14,343.82,344.36,342.76,360.49,340.47,
430.54,582.71,450.36,464.03,408.20,344.97,345.58,343.67,361.46,340.84,
430.97,586.20,452.57,466.38,410.38,347.18,348.17,345.49,363.75,342.96,
431.39,590.26,455.23,468.39,413.11,349.21,350.21,347.83,366.46,345.21,
431.81,594.24,458.13,471.64,414.98,351.28,352.29,350.05,368.88,347.27,
432.24,599.69,461.72,476.13,418.26,354.35,355.74,352.64,372.09,349.93,
432.66,606.63,467.01,481.01,423.45,358.19,359.51,356.48,375.92,353.37,
433.08,614.51,472.60,486.65,428.84,362.92,363.85,360.81,380.00,357.61,
433.51,621.65,478.80,492.08,433.40,367.36,368.46,364.71,383.85,362.21,
433.93,630.41,485.33,499.22,439.46,372.65,373.82,369.98,389.51,367.31,
434.35,639.32,491.26,505.81,445.94,377.88,378.59,375.52,394.64,372.69,
434.77,646.56,496.63,511.53,450.67,381.77,382.01,379.80,398.64,376.89,
435.20,651.76,500.00,515.85,453.54,384.60,384.68,382.71,401.40,379.79,
435.62,656.27,502.86,519.28,456.75,386.88,386.64,384.90,404.32,382.06,
436.04,659.73,505.42,522.01,458.59,389.17,388.54,386.81,406.00,383.73,
436.47,662.49,507.37,523.46,459.51,390.74,390.27,388.45,407.06,385.06,
436.89,664.49,508.80,524.32,460.76,391.86,391.23,390.05,408.95,386.90,
437.31,667.00,510.50,526.62,461.77,393.00,392.29,391.43,410.76,387.89,
437.73,669.62,512.37,529.22,463.14,393.76,394.00,392.66,412.10,389.06,
438.16,673.71,515.26,532.40,466.04,396.01,395.93,394.60,414.48,390.92,
438.58,677.57,518.03,535.28,468.94,398.46,398.07,396.74,416.49,392.68,
439.00,681.24,520.85,538.27,471.30,400.67,400.21,398.49,418.17,395.23,
439.43,684.51,523.71,542.00,473.42,402.90,402.43,400.96,420.49,397.24,
439.85,688.73,526.64,544.94,476.68,405.56,404.87,403.94,423.24,399.85,
440.27,692.49,529.68,547.98,478.95,407.16,406.70,406.47,425.45,402.01,
440.69,695.70,532.13,550.63,480.54,408.54,408.16,407.93,427.50,403.42,
441.12,700.30,535.60,554.40,483.89,411.02,410.87,410.42,430.52,405.92,
441.54,705.60,539.86,558.21,487.75,414.01,413.79,413.10,433.89,408.63,
441.96,709.94,543.37,561.09,490.36,416.31,416.31,415.33,436.14,411.34,
442.38,713.73,547.06,564.01,493.65,418.49,418.94,417.59,439.27,414.29,
442.81,718.69,550.59,567.99,497.05,420.73,421.70,420.36,442.61,417.30,
443.23,723.57,553.49,571.40,500.14,423.09,424.20,422.57,444.78,419.67,
443.65,727.28,556.66,574.47,502.69,425.15,426.48,425.22,446.81,421.45,
444.07,731.31,559.50,577.46,505.99,427.37,428.48,427.01,449.16,423.84,
444.50,734.41,561.96,580.05,508.55,428.85,430.24,429.00,451.12,425.85,
444.92,737.65,564.79,582.94,510.84,430.94,432.25,430.94,453.03,427.51,
445.34,741.53,567.79,585.73,513.53,433.56,434.65,433.56,455.71,429.78,
445.76,745.35,570.48,587.99,516.00,435.04,436.27,435.83,458.19,432.22,
446.19,748.48,572.29,590.51,517.11,435.93,437.37,437.30,460.06,433.34,
446.61,752.20,574.65,593.26,519.71,437.90,439.27,438.91,462.47,435.32,
447.03,756.74,577.97,596.82,523.20,440.62,441.77,441.63,465.28,437.76,
447.45,761.08,581.14,599.94,525.74,443.17,444.24,443.45,467.40,439.95,
447.87,764.50,584.38,602.49,528.47,445.25,446.68,445.32,469.64,442.40,
448.30,768.96,588.22,606.25,531.59,448.10,449.52,448.38,472.60,445.18,
448.72,773.30,591.29,609.72,534.44,450.48,451.97,450.98,474.88,447.35,
449.14,776.68,594.34,612.61,536.69,452.46,453.95,453.45,476.70,448.69,
449.56,779.41,596.52,615.35,538.82,454.05,455.26,455.19,478.63,450.64,
449.99,781.93,598.17,616.93,541.04,455.13,456.20,456.13,480.50,452.29,
450.41,783.76,600.27,618.82,541.93,456.51,457.01,457.51,481.38,453.17,
450.83,785.14,601.38,619.50,542.40,457.55,457.48,457.91,482.07,453.93,
451.25,786.41,601.74,619.73,542.79,457.88,457.95,458.59,482.91,455.11,
451.67,786.37,601.51,619.50,542.00,457.03,457.60,458.31,482.70,454.90,
452.10,787.10,601.59,619.89,542.22,456.94,458.01,458.08,482.43,454.81,
452.52,788.47,602.65,620.49,543.27,457.71,458.85,458.50,483.12,455.50,
452.94,789.00,602.68,620.32,543.52,458.08,459.08,458.44,482.30,455.22,
453.36,789.28,603.35,620.17,543.45,458.01,459.65,458.08,481.98,456.00,
453.78,788.99,603.19,620.18,543.36,457.88,459.88,458.45,481.81,456.16,
454.20,789.61,603.00,620.80,543.97,458.31,459.97,459.10,482.01,456.16,
454.63,789.58,602.98,620.97,544.04,457.83,459.77,459.41,481.51,455.96,
455.05,789.30,602.48,620.73,543.67,457.29,459.02,458.95,481.17,455.63,
455.47,790.00,602.35,621.35,544.46,457.13,458.87,458.72,481.65,456.33,
455.89,791.57,603.40,622.46,545.36,458.03,459.71,459.12,482.20,456.50,
456.31,792.94,603.91,622.80,545.19,458.61,460.37,459.71,482.05,456.84,
456.74,794.52,604.16,623.28,545.74,459.01,461.16,460.34,482.95,458.20,
457.16,796.58,605.19,624.73,546.41,459.47,462.16,461.57,484.10,458.94,
457.58,798.10,606.39,626.14,547.43,460.09,463.12,462.06,484.84,459.33,
458.00,800.35,607.97,627.73,548.97,461.32,464.23,463.16,485.91,460.25,
458.42,802.21,609.32,629.04,550.56,462.77,465.10,464.01,486.83,461.30,
458.84,803.22,610.95,630.46,551.63,463.52,465.73,464.94,487.44,462.19,
459.27,804.41,612.33,632.13,552.30,464.32,466.47,465.84,489.07,463.20,
459.69,806.07,613.19,633.47,553.33,465.57,467.19,467.44,490.23,463.79,
460.11,807.23,614.16,634.29,554.04,466.05,467.36,468.11,491.03,464.15,
460.53,807.94,614.22,634.35,553.00,465.19,466.79,467.79,491.02,464.02,
460.95,808.95,614.10,634.78,553.20,465.04,466.66,467.78,491.86,464.53,
461.37,811.01,614.85,635.66,553.91,465.80,467.54,468.24,492.70,464.75,
461.79,811.20,614.93,634.67,553.31,465.76,467.61,467.97,492.05,464.60,
462.22,810.77,614.98,633.53,552.87,465.38,467.45,467.63,491.66,464.84,
462.64,811.74,615.55,634.81,553.63,465.86,468.15,468.24,492.55,465.86,
463.06,811.37,615.34,635.12,554.22,466.42,468.29,468.20,492.36,465.49,
463.48,811.72,615.74,635.21,554.69,466.39,468.76,468.29,492.41,465.44,
463.90,812.05,615.37,635.08,554.96,465.85,467.78,467.88,492.24,465.56,
464.32,811.34,614.85,634.92,554.44,465.10,466.57,467.46,491.96,465.59,
464.74,809.47,613.86,634.20,552.97,464.93,465.93,466.83,491.47,464.93,
465.16,808.69,612.90,633.61,552.39,464.34,465.57,466.28,491.07,464.44,
465.59,807.73,611.73,632.32,551.63,463.35,464.59,466.05,489.96,464.18,
466.01,805.46,609.92,630.45,549.46,461.17,462.97,464.34,488.38,462.44,
466.43,804.00,608.04,628.99,548.23,459.70,461.97,463.05,487.34,461.22,
466.85,804.24,607.76,629.05,548.74,459.71,462.14,463.13,487.29,461.58,
467.27,803.59,607.31,627.68,547.66,459.76,461.90,462.12,486.32,460.89,
467.69,801.63,606.91,626.31,546.51,459.26,461.44,460.98,485.20,460.52,
468.11,801.41,607.16,627.11,546.48,459.39,461.74,461.39,485.09,460.80,
468.53,802.05,607.06,627.93,546.70,459.94,461.98,461.50,485.74,460.54,
468.95,801.52,608.25,627.61,546.60,459.34,461.55,461.91,485.32,459.46,
469.38,801.68,608.15,627.80,546.18,458.30,461.06,461.43,485.59,459.18,
469.80,803.02,608.83,629.09,547.05,459.00,460.41,461.82,486.30,460.41,
470.22,804.04,611.03,630.45,547.53,460.15,461.72,462.51,486.65,460.41,
470.64,805.32,611.54,630.33,547.79,460.97,463.12,462.98,486.73,460.43,
471.06,807.17,612.59,631.30,548.79,460.51,463.54,463.67,487.74,461.75,
471.48,808.57,612.35,631.22,547.83,459.79,463.87,463.59,487.68,461.06,
471.90,809.56,612.15,631.34,548.22,459.76,465.24,463.37,487.90,460.05,
472.32,812.41,613.41,633.09,550.23,461.02,466.05,463.68,489.87,461.31,
472.74,814.95,615.30,634.67,551.42,462.42,466.66,463.63,490.72,462.57,
473.16,814.40,616.39,634.28,551.93,462.64,466.96,462.64,490.40,463.10,
473.58,814.70,617.22,635.90,552.55,462.92,467.78,463.39,490.55,463.55,
474.01,817.43,618.34,637.84,555.07,464.48,468.47,465.28,492.28,464.64,
474.43,819.32,620.29,638.78,556.38,464.40,468.62,466.84,493.28,464.73,
474.85,819.67,619.39,638.60,556.02,463.43,467.70,466.22,492.98,464.09,
475.27,820.91,618.26,639.37,557.08,463.49,467.48,465.81,493.91,465.15,
475.69,822.79,620.08,641.61,558.34,465.15,468.34,466.32,494.42,465.31,
476.11,823.43,620.45,641.12,557.76,465.08,469.32,465.93,494.23,465.08,
476.53,823.27,619.84,639.96,557.09,465.35,469.44,466.71,494.51,466.71,
476.95,826.37,622.75,642.70,558.60,466.76,470.71,468.99,496.68,468.13,
477.37,827.46,622.97,642.99,560.15,467.31,471.45,469.04,496.30,467.31,
477.79,828.69,624.37,644.61,561.92,468.32,471.61,469.88,497.56,467.98,
478.21,831.24,626.68,646.81,564.05,470.19,472.61,470.53,498.99,470.01,
478.63,830.46,626.66,646.80,564.00,470.26,472.34,470.60,497.86,470.26,
479.05,830.37,627.47,647.82,563.67,470.82,473.43,472.04,497.94,470.82,
479.47,832.82,628.28,649.59,565.23,473.00,474.92,474.92,499.20,471.43,
479.89,834.08,629.02,649.90,565.00,472.91,474.31,476.07,499.75,472.21,
480.31,832.69,627.15,648.25,562.10,470.85,472.96,475.07,498.28,469.97,
480.74,831.56,625.79,647.34,561.50,469.30,472.83,473.36,498.09,470.00,
481.16,832.27,626.16,647.68,561.43,469.66,472.69,473.93,498.30,469.84,
481.58,830.67,625.14,644.95,559.13,468.86,471.71,472.78,496.33,468.32,
482.00,826.46,622.80,640.34,556.05,466.03,469.43,470.50,493.77,468.00,
482.42,821.83,619.52,637.50,553.52,463.60,467.02,468.82,491.48,465.58,
482.84,818.43,616.26,634.87,551.76,460.53,464.14,466.49,488.71,461.43,
483.26,811.69,611.39,629.14,548.01,456.55,460.18,462.89,484.44,456.73,
483.68,805.70,606.37,625.08,544.04,452.82,456.09,458.64,480.80,454.09,
484.10,799.59,600.83,620.34,539.38,449.48,451.13,454.95,477.75,451.67,
484.52,793.38,596.54,615.73,534.40,446.67,447.77,451.79,474.27,447.95,
484.94,789.03,593.10,611.61,531.70,444.83,445.19,449.77,472.32,445.74,
485.36,785.84,590.03,608.60,529.53,442.57,442.75,447.90,470.15,443.85,
485.78,780.49,586.06,605.00,524.80,438.71,439.08,444.60,467.04,440.19,
486.20,777.45,582.95,603.05,523.40,436.57,438.97,441.36,465.15,437.68,
486.62,777.37,582.38,603.49,523.49,436.46,438.68,441.09,465.35,437.94,
487.04,777.90,581.75,603.30,522.69,437.61,438.17,441.14,464.73,438.17,
487.46,776.17,582.31,601.85,522.59,437.38,438.69,439.99,464.55,439.43,
487.88,777.12,582.51,604.16,523.37,437.91,439.59,440.15,464.97,440.34,
488.30,779.63,583.41,606.44,525.93,439.80,440.55,442.24,466.39,440.74,
488.72,781.53,586.19,608.33,527.84,440.96,442.08,444.15,467.42,440.96,
489.14,783.37,587.15,610.08,528.70,442.06,442.99,444.69,469.12,442.99,
489.56,786.84,588.57,613.26,530.53,442.89,443.27,445.34,471.16,446.09,
489.98,791.41,592.00,616.57,532.84,446.08,446.27,447.78,473.49,447.02,
490.40,794.66,595.14,618.21,535.57,448.01,448.96,449.90,474.68,448.77,
490.82,797.92,597.92,621.05,537.44,449.67,450.81,452.70,476.59,451.95,
491.24,801.51,599.90,623.46,538.33,449.78,452.44,454.15,478.10,453.01,
491.66,802.68,600.49,624.27,540.57,449.65,453.84,453.65,478.57,452.51,
492.08,807.31,603.09,626.21,543.30,451.60,455.23,454.85,480.64,455.23,
492.50,810.46,605.16,627.40,544.59,453.34,455.64,455.84,482.29,456.03,
492.92,809.53,606.48,627.40,545.06,453.51,455.82,455.43,481.92,457.16,
493.34,809.65,607.33,628.30,545.60,454.63,456.56,455.79,482.71,457.71,
493.76,812.07,607.61,629.60,546.85,455.80,457.15,457.35,483.19,457.92,
494.18,811.65,608.88,628.79,547.61,455.02,456.76,458.50,483.82,456.95,
494.60,810.97,607.99,627.71,546.13,453.33,455.65,456.81,483.10,455.85,
495.02,811.18,606.40,627.30,546.40,452.14,454.65,455.43,483.49,456.78,
495.44,812.56,607.28,628.04,546.36,452.84,455.17,455.95,483.69,456.34,
495.86,813.54,607.64,627.82,545.92,453.54,455.87,456.45,483.24,456.26,
496.28,812.59,607.40,626.23,544.89,452.69,455.41,456.96,482.39,457.93,
496.70,813.59,607.38,627.02,544.15,452.52,456.02,457.18,482.28,457.57,
497.12,812.72,606.08,625.54,544.79,451.60,455.88,455.68,481.37,455.29,
497.54,811.50,604.68,624.33,544.37,451.18,454.48,454.48,480.36,454.68,
497.95,809.41,603.51,623.14,542.26,450.49,452.63,453.02,479.46,453.80,
498.37,805.05,600.92,621.30,540.39,449.00,451.32,450.74,477.71,453.07,
498.79,800.72,598.75,619.26,538.01,447.47,449.98,449.21,475.33,451.72,
499.21,799.60,597.14,617.99,536.54,447.37,449.11,449.11,474.39,450.27,
499.63,796.90,594.64,615.79,534.47,444.88,447.18,448.34,472.95,447.57,
500.05,792.29,591.21,612.41,530.29,440.93,444.17,445.89,469.76,444.17,
500.47,790.70,588.56,610.41,528.34,439.05,442.28,443.61,468.30,443.61,
500.89,790.38,587.67,610.95,527.68,439.29,441.94,443.64,467.87,443.07,
501.31,790.74,587.08,610.04,526.66,440.07,442.33,443.09,467.18,442.33,
501.73,789.12,586.37,608.42,525.83,439.50,442.11,442.30,466.59,443.05,
502.15,789.10,586.21,609.41,526.07,439.01,442.54,441.98,466.85,442.54,
502.57,788.52,585.49,609.08,526.91,439.76,442.34,441.42,467.03,441.42,
502.99,788.15,587.00,609.11,527.26,439.38,442.67,441.57,467.15,440.66,
503.41,788.50,586.85,609.66,526.94,438.96,441.86,440.77,467.38,441.14,
503.83,789.27,587.07,610.57,526.96,438.69,442.45,441.02,468.29,442.09,
504.25,790.25,588.69,610.37,527.55,439.74,443.47,442.23,469.25,442.41,
504.67,791.70,589.59,611.05,528.03,439.91,443.78,443.43,469.28,442.55,
505.08,793.85,590.85,612.47,528.77,440.52,444.18,445.58,470.69,443.66,
505.50,794.35,591.28,611.83,528.07,439.49,443.98,445.70,470.74,442.77,
505.92,794.87,591.19,611.88,529.28,438.99,444.29,444.46,470.11,443.09,
506.34,797.64,592.92,613.99,530.91,440.87,445.63,445.29,471.96,444.61,
506.76,799.07,594.03,615.29,532.09,442.99,446.87,446.36,472.69,444.85,
507.18,798.93,595.34,614.95,532.51,443.70,447.39,446.05,473.02,446.21,
507.60,799.57,596.56,616.89,533.22,444.04,447.71,447.04,473.38,447.21,
508.02,800.07,596.69,617.94,534.60,444.94,447.43,447.60,473.33,446.77,
508.44,800.16,597.97,618.17,535.37,444.96,447.61,448.77,473.94,446.61,
508.86,799.86,596.76,617.73,534.84,444.02,447.15,447.65,473.08,446.49,
509.28,798.97,594.90,617.50,534.52,442.96,446.09,446.92,472.98,446.92,
509.70,799.86,595.76,617.25,534.78,443.89,446.20,447.69,473.30,446.04,
510.11,799.43,595.32,616.16,534.44,443.80,445.29,447.27,472.25,445.62,
510.53,799.64,595.08,615.84,533.81,443.32,444.15,447.64,471.55,446.31,
510.95,799.57,595.05,615.92,533.10,442.61,443.28,447.62,471.16,445.12,
511.37,797.39,593.68,614.16,532.44,441.32,442.66,445.51,470.18,443.84,
511.79,796.78,592.31,613.43,532.31,440.89,441.91,444.61,469.45,443.76,
512.21,795.89,591.85,612.98,531.33,440.65,441.33,444.40,469.45,443.54,
512.63,791.91,589.81,610.24,529.54,439.22,439.57,442.14,467.55,442.48,
513.05,787.85,587.64,607.70,526.61,436.89,437.92,440.17,465.07,440.69,
513.47,784.98,584.94,605.52,525.30,435.31,436.18,438.97,462.69,438.10,
513.88,779.66,581.58,601.26,522.00,432.01,433.24,436.76,459.96,434.47,
514.30,773.74,576.76,595.51,516.83,427.36,429.66,433.02,456.00,430.72,
514.72,768.36,571.19,590.96,512.95,423.72,425.68,429.24,452.75,428.35,
515.14,764.02,568.08,587.83,509.17,421.52,422.78,427.27,450.62,424.58,
515.56,761.32,566.06,583.98,506.16,420.02,420.56,425.45,447.89,422.01,
515.98,756.77,563.02,580.14,502.57,417.53,417.90,423.36,445.39,421.36,
516.40,753.70,561.56,580.46,500.45,416.03,417.13,421.90,443.74,419.52,
516.82,751.05,558.81,578.38,500.27,414.77,416.80,419.75,442.65,417.35,
517.23,749.32,557.72,576.47,499.05,413.65,416.44,418.11,441.50,416.25,
517.65,749.32,556.58,575.99,498.74,413.10,415.15,416.83,440.71,416.27,
518.07,748.85,557.27,576.22,498.54,412.42,415.61,416.36,439.81,417.11,
518.49,748.53,558.29,576.37,498.20,413.63,415.89,416.46,439.81,417.02,
518.91,750.59,559.68,577.84,499.32,414.93,416.45,418.15,439.91,417.96,
519.33,753.32,561.29,579.92,501.01,416.40,417.73,420.20,442.26,419.06,
519.75,755.36,562.56,580.87,500.39,416.29,418.58,421.25,443.95,419.54,
520.17,757.98,562.99,581.92,502.20,417.13,419.81,421.34,445.61,420.95,
520.58,763.81,566.85,586.45,505.75,420.05,422.54,423.70,448.87,423.12,
521.00,769.70,570.86,589.96,508.38,423.71,425.83,426.41,451.29,425.45,
521.42,773.49,574.31,591.52,510.69,425.61,428.51,428.90,452.68,429.67,
521.84,777.71,577.11,596.73,513.23,428.18,431.28,432.06,455.56,432.06,
522.26,781.54,578.99,599.85,516.61,431.03,433.76,433.37,458.13,432.98,
522.68,782.85,581.71,600.09,517.80,431.40,434.72,434.72,458.76,433.35,
523.09,783.86,581.44,600.43,517.03,431.48,434.02,433.83,458.49,434.22,
523.51,783.21,580.78,601.01,517.36,431.37,433.72,433.13,459.25,435.10,
523.93,783.09,581.90,601.41,516.67,432.14,434.30,434.70,459.33,434.30,
524.35,782.65,580.82,601.34,516.11,432.26,433.84,434.63,459.29,433.44,
524.77,782.91,579.62,600.78,515.35,431.70,433.48,434.86,460.18,433.68,
525.19,782.88,579.03,600.23,513.86,430.26,433.24,434.62,460.18,431.85,
525.60,782.39,577.81,599.64,514.12,429.39,433.16,432.76,459.35,431.37,
526.02,784.19,577.50,600.77,515.43,429.49,433.27,433.27,460.33,432.28,
526.44,787.11,580.45,602.61,517.35,431.29,434.89,434.89,461.44,433.89,
526.86,787.22,582.11,602.72,518.27,432.23,435.83,435.23,462.04,436.23,
527.28,786.48,582.50,604.34,518.98,432.42,436.22,435.82,462.67,437.22,
527.70,787.74,583.68,606.57,520.41,434.04,437.05,436.05,464.17,437.05,
528.11,787.58,585.41,605.91,520.90,433.48,436.90,436.09,463.62,436.69,
528.53,786.52,584.57,604.84,519.53,431.80,436.02,435.01,462.72,436.82,
528.95,787.01,583.22,605.13,520.32,431.69,436.11,434.70,464.45,437.92,
529.37,788.90,585.58,607.14,521.70,433.04,437.07,436.46,465.48,437.67,
529.79,791.62,586.76,607.33,522.24,434.53,437.95,438.36,465.78,439.16,
530.21,791.89,587.31,607.69,523.15,434.99,438.41,439.02,466.86,441.04,
530.62,793.51,588.01,609.23,523.76,435.25,438.48,439.90,468.19,440.91,
531.04,794.73,588.51,609.96,525.77,435.51,438.95,440.57,467.69,441.38,
531.46,796.17,588.67,610.15,527.27,435.68,439.32,440.74,468.10,442.97,
531.88,796.93,589.78,610.68,527.70,436.61,439.65,441.27,468.26,444.52,
532.30,795.77,590.99,610.49,528.42,437.40,440.25,440.65,467.27,445.73,
532.71,795.42,591.12,610.64,527.91,438.26,440.29,440.50,467.13,445.78,
533.13,795.42,590.31,611.27,528.04,438.92,440.14,440.95,467.41,445.43,
533.55,795.64,591.17,610.74,528.18,438.49,439.92,441.75,467.23,444.60,
533.97,794.09,589.65,609.02,526.06,436.79,439.03,440.86,465.93,443.51,
534.39,792.57,586.48,607.68,525.12,435.43,437.67,439.10,465.80,443.38,
534.80,793.26,586.82,609.10,525.29,435.57,438.22,439.45,466.22,442.51,
535.22,794.84,587.23,608.10,524.85,436.49,437.92,439.96,465.12,442.62,
535.64,794.06,586.75,605.77,524.19,435.67,437.30,439.96,464.70,444.46,
536.06,793.14,586.56,608.06,523.91,435.26,437.72,439.97,464.95,442.84,
536.48,793.35,586.04,607.78,524.53,435.53,438.00,439.64,465.06,442.30,
536.89,793.40,586.89,605.98,523.87,435.40,438.27,439.09,463.52,442.38,
537.31,791.31,585.12,604.40,522.13,434.12,437.40,436.79,462.84,441.10,
537.73,789.02,584.32,603.83,520.88,432.60,436.91,435.68,461.13,440.40,
538.15,787.25,583.76,603.90,519.01,432.68,436.17,434.73,460.43,439.46,
538.56,786.00,582.46,603.22,517.90,431.96,435.25,434.84,459.10,437.92,
538.98,784.42,580.91,601.90,516.91,430.28,433.78,435.01,458.68,436.66,
539.40,782.56,579.66,599.83,513.61,428.21,432.74,433.77,457.43,434.59,
539.82,780.91,576.83,597.20,512.03,426.25,432.01,431.60,456.70,433.45,
540.24,781.47,576.21,597.44,512.94,425.98,431.54,431.54,457.09,432.57,
540.65,782.99,577.28,597.31,513.46,427.33,432.49,432.08,457.49,432.70,
541.07,782.65,577.64,596.03,513.36,427.18,432.76,431.52,456.53,434.21,
541.49,781.75,577.37,597.43,513.86,427.60,432.97,431.73,456.97,433.59,
541.91,781.81,577.18,598.74,515.81,429.15,433.51,432.06,457.35,432.47,
542.32,781.83,578.75,597.42,516.31,428.36,433.13,432.51,456.78,432.30,
542.74,781.07,578.40,596.63,515.40,427.11,432.29,430.64,456.13,432.29,
543.16,779.65,576.29,597.23,515.35,426.83,432.22,430.15,457.09,432.22,
543.58,781.26,577.84,598.41,516.75,427.82,433.02,431.77,457.74,433.02,
543.99,783.58,578.74,599.75,517.40,429.43,433.59,432.76,458.96,433.80,
544.41,783.32,578.23,598.83,517.29,428.68,433.26,433.68,459.68,433.05,
544.83,783.79,578.57,599.20,516.90,427.94,433.57,434.61,461.07,432.73,
545.25,783.90,578.38,599.87,518.49,427.31,434.20,433.16,461.12,432.74,
545.66,784.81,577.90,600.05,519.59,427.42,434.10,433.27,461.27,432.64,
546.08,786.45,579.31,601.93,520.46,428.72,434.38,433.33,461.19,433.33,
546.50,786.68,580.83,602.02,520.60,429.53,435.62,432.89,460.59,435.62,
546.92,785.78,581.41,603.04,520.70,429.33,434.79,433.32,460.42,435.85,
547.33,786.26,581.33,604.48,520.74,430.48,434.05,434.26,460.77,434.68,
547.75,785.79,582.81,604.10,520.42,429.36,434.00,435.68,460.35,434.42,
548.17,784.75,581.77,602.00,517.48,427.26,432.95,434.22,459.93,433.80,
548.59,783.31,578.37,600.50,516.37,425.92,432.67,433.09,460.08,433.72,
549.00,785.14,579.34,603.03,517.37,426.63,432.76,434.24,460.68,433.39,
549.42,787.09,580.68,603.78,516.89,427.67,432.75,435.08,460.52,433.81,
549.84,786.33,580.53,602.14,516.09,427.29,431.53,435.34,460.56,434.49,
550.26,785.65,580.90,603.42,516.34,427.13,432.01,435.84,461.32,433.29,
550.67,786.05,581.66,603.38,518.22,428.37,432.41,435.61,461.37,433.90,
551.09,787.10,582.44,602.91,518.91,428.51,432.35,434.70,460.92,433.63,
551.51,787.00,581.88,602.35,517.91,428.57,431.34,434.33,460.13,433.26,
551.93,786.43,583.25,603.34,518.52,428.57,432.20,433.49,458.91,434.56,
552.34,786.13,583.92,602.11,518.23,429.22,432.01,434.14,459.39,434.14,
552.76,784.76,583.17,601.57,517.25,428.66,430.58,434.65,459.04,432.72,
553.18,784.41,583.11,600.90,516.65,427.90,430.04,435.19,458.34,431.33,
553.59,782.37,581.42,598.79,513.65,426.14,428.50,433.86,457.46,430.65,
554.01,780.00,577.92,596.37,512.71,424.11,427.54,431.40,456.50,429.90,
554.43,779.36,576.78,597.21,512.26,423.87,426.67,431.19,455.92,428.18,
554.85,780.65,577.72,596.92,511.95,424.61,426.34,430.87,454.16,428.28,
555.26,778.38,576.87,593.07,510.57,423.96,425.26,430.87,453.12,428.50,
555.68,776.53,575.26,592.79,510.11,422.46,423.98,430.04,452.54,426.57,
556.10,775.44,573.71,592.17,510.08,422.57,423.66,428.65,452.11,424.74,
556.51,774.68,573.29,589.38,508.48,421.05,422.36,427.36,450.19,423.66,
556.93,772.49,570.45,586.55,505.64,418.00,419.74,424.52,447.79,421.48,
557.35,769.18,567.96,584.94,504.37,415.95,418.78,422.26,446.44,420.74,
557.77,768.42,567.69,584.07,503.47,416.54,418.72,422.00,445.15,420.91,
558.18,766.94,565.86,581.81,501.38,415.27,416.58,422.04,444.78,419.20,
558.60,764.68,563.61,581.33,499.50,414.83,415.05,421.39,444.15,418.11,
559.02,763.56,562.25,581.11,497.56,413.58,414.89,420.37,443.40,416.86,
559.43,762.55,559.83,579.60,497.90,412.90,414.88,418.39,443.43,416.41,
559.85,761.15,559.08,579.11,497.89,412.27,415.13,417.33,443.08,415.57,
560.27,763.31,560.39,580.05,497.91,413.34,415.33,417.31,443.15,415.99,
560.68,764.35,561.80,579.29,498.50,413.94,415.93,417.26,443.38,418.14,
561.10,763.88,561.60,581.11,497.94,414.10,416.10,417.65,443.38,418.09,
561.52,763.55,561.55,582.88,498.22,414.66,416.44,417.11,444.22,417.11,
561.93,763.16,562.96,582.56,498.38,415.32,416.43,417.77,442.93,416.66,
562.35,762.75,561.98,581.59,496.24,414.02,415.80,416.47,441.87,416.47,
562.77,759.71,559.63,581.04,495.62,412.42,415.32,415.54,441.42,416.88,
563.19,760.73,561.09,582.58,495.74,413.60,416.29,416.29,441.80,416.74,
563.60,762.55,561.37,582.46,495.21,414.69,416.04,417.39,441.38,417.16,
564.02,760.22,559.73,581.73,493.94,413.79,415.14,417.16,442.08,416.71,
564.44,760.35,558.84,583.60,493.54,413.16,415.64,416.99,442.43,415.86,
564.85,760.50,558.18,582.34,494.28,413.22,415.70,415.70,441.67,415.47,
565.27,759.93,557.00,580.30,494.56,412.43,414.92,414.47,441.62,415.37,
565.69,759.81,556.71,579.38,493.47,411.64,413.45,414.13,440.20,414.81,
566.10,760.34,556.84,578.66,493.85,411.09,413.36,412.68,438.38,415.41,
566.52,759.09,556.21,577.41,492.84,411.46,412.60,413.28,438.13,415.11,
566.94,755.95,554.24,576.61,491.95,410.95,411.18,412.77,437.19,413.00,
567.35,753.49,554.77,575.12,491.42,408.42,410.24,412.76,436.08,410.93,
567.77,752.11,553.32,572.79,487.82,405.60,409.26,411.78,434.46,409.95,
568.19,749.58,549.52,569.69,486.05,402.86,407.67,409.74,434.48,409.74,
568.60,749.18,549.31,570.21,486.59,402.50,407.56,409.63,433.98,408.02,
569.02,752.21,551.02,570.38,487.65,403.76,407.45,410.21,434.18,408.37,
569.44,751.37,550.54,568.78,487.29,403.50,407.19,410.89,434.43,409.96,
569.85,750.66,549.41,570.46,487.18,402.74,407.60,410.61,434.90,408.53,
